insert;seq;offset;largura;coluna;ref_notice;formato;nome_notice;ancora_spool;confianca;oraculo;exemplos;expressao_spool
5;;70;10;P1_H_1_2;1.2 (P1);ALPHA;Identifiant central du tiers en risque;;FILLER;vazio;;RPAD(' ', 10)
5;8;80;30;P1_H_1_4;1.4 (P1);ALPHA;Référence de l'Autorisation Mise En Place;;MEDIA;ok;F1-*0019                       / F1200622-M0                   ;RPAD(NVL(C_ENR.ID_AUTORISATION,' '),30,' ')
5;9;110;30;P1_H_1_6;1.6 (P1);ALPHA;Référence de la ligne de détail de l'Autorisa;;MEDIA;ok;F2-*0019                       / F2200622-M0                   ;RPAD(NVL(C_ENR.ID_LIGNE_DET,' '),30,' ')
5;;140;40;P1_H_1_8;1.8 (P1);ALPHA;Identifiant de la sûreté reçue;;FILLER;vazio;;RPAD(' ',40)
5;10;180;40;P1_H_1_11;1.11 (P1);ALPHA;Identifiant de l'engagement;;MEDIA;ok;200622VM0_C                              / 202878FN0_C                             ;RPAD(NVL(C_ENR.ID_ENGAGEMENT,' '),40,' ')
5;;220;40;P1_H_1_16;1.16 (P1);ALPHA;Référence de la provision sur tiers;;FILLER;vazio;;RPAD(' ',40)
5;;260;20;P1_H_1_99;1.99 (P1);ALPHA;Filler;;FILLER;vazio;;RPAD(' ',20)
5;11;280;7;P1_1_1;P1 1.1;ALPHA;Méthodologie Bâloise;;MEDIA;ok;STD    ;RPAD(NVL(C_ENR.CD_METHODO_BALE2,' '),7,' ')
5;12;287;2;P1_1_2;P1 1.2;ALPHA;Traitement moteur bâlois;;MEDIA;ok;07;RPAD(NVL(C_ENR.CODE_TRAIT_MOTEUR,' '),2,' ')
5;13;289;1;P1_4_34;P1 4.34;ALPHA;Traitement GRR;;MEDIA;ok;Y;RPAD(NVL(C_ENR.CODE_TRAIT_GRR,' '),1,' ')
5;14;290;6;P1_2_0;P1 2.0;ALPHA;Type de risque;;MEDIA;ok;TRE401 / TRE501;RPAD(NVL(C_ENR.CD_TYPE_RISQUE,' '),6,' ')
5;15;296;1;P1_2_4;P1 2.4;ALPHA;Portefeuille de booking Intention de Gestion;;MEDIA;ok;B;RPAD(NVL(C_ENR.CD_PORTEFEUILLE_BOOKING,' '),1,' ')
5;16;297;5;P1_2_6;P1 2.6;ALPHA;Ligne Métier;;MEDIA;ok;MLE00;RPAD(NVL(C_ENR.CD_LIGNE_METIER,' '),5,' ')
5;17;302;3;P1_2_18;P1 2.18;ALPHA;Portefeuille Bâle Opération;;MEDIA;ok;061 / 900;RPAD(NVL(C_ENR.CD_PORTEFEUILLE_BALE2,' '),3,' ')
5;18;305;12;P1_2_29;P1 2.29;ALPHA;NATure d'Opération de l'engagement;;MEDIA;ok;NA011        / NA021       ;RPAD(NVL(C_ENR.CD_NATURE_OPE,' '),12,' ')
5;19;317;8;P1_3_2;P1 3.2;DATE;Date de début de l'engagement;;MEDIA;ok;20081203 / 20120130;RPAD(NVL(TO_CHAR(C_ENR.DT_DEBUT_ENG,'YYYYMMDD'),' '),8,' ')
5;20;325;8;P1_3_4;P1 3.4;DATE;Date de fin de l'engagement;;MEDIA;ok;20250630 / 20250714;RPAD(NVL(TO_CHAR(C_ENR.DT_FIN_ENG,'YYYYMMDD'),' '),8,' ')
5;;333;1;P1_16_6;P1 16.6;NUM;Pondération Bâloise de l'engagement (%);;FILLER;vazio;;RPAD(' ',1)
5;;334;4;P1_16_6;P1 16.6;NUM;Pondération Bâloise de l'engagement (%);;FILLER;vazio;;RPAD(' ',4)
5;;338;5;P1_16_6;P1 16.6;NUM;Pondération Bâloise de l'engagement (%);;FILLER;vazio;;RPAD(' ',5)
5;;343;1;P1_18_1;P1 18.1;NUM;Loss Given Default (LGD);;FILLER;incoerente;+;RPAD(' ',1)
5;;344;4;P1_18_1;P1 18.1;NUM;Loss Given Default (LGD);;FILLER;ok;0000;RPAD(' ',4)
5;;348;5;P1_18_1;P1 18.1;NUM;Loss Given Default (LGD);;FILLER;ok;00000;RPAD(' ',5)
5;;353;1;P1_18_10;P1 18.10;NUM;Crédit Conversion Factor (CCF);;FILLER;incoerente;+;RPAD(' ',1)
5;;354;4;P1_18_10;P1 18.10;NUM;Crédit Conversion Factor (CCF);;FILLER;ok;0000;RPAD(' ',4)
5;;358;5;P1_18_10;P1 18.10;NUM;Crédit Conversion Factor (CCF);;FILLER;ok;00000;RPAD(' ',5)
5;;363;1;P1_18_5;P1 18.5;NUM;Montant de l'Exposition en cas de Défaut (EAD;;FILLER;incoerente;+;RPAD(' ',1)
5;;364;16;P1_18_5;P1 18.5;NUM;Montant de l'Exposition en cas de Défaut (EAD;;FILLER;ok;0000000000000000;RPAD(' ',16)
5;;380;2;P1_18_5;P1 18.5;NUM;Montant de l'Exposition en cas de Défaut (EAD;;FILLER;ok;00;RPAD(' ',2)
5;21;382;3;P1_18_17;P1 18.17;ALPHA;Devise du montant de l'Exposition en cas de D;;MEDIA;ok;EUR;RPAD(NVL(C_ENR.DEVISE_EAD,' '),3,' ')
5;22;385;3;P1_18_18;P1 18.18;ALPHA;Devise d'origine du contrat;;MEDIA;ok;EUR;RPAD(NVL(C_ENR.CD_DEVISE_ORIGINE,' '),3,' ')
5;;388;50;P1_3_98;P1 3.98;ALPHA;Zone réservée locale;;FILLER;vazio;;RPAD(' ',50)
5;23;438;2;P1_21_1;P1 21.1;ALPHA;Indicateur Type de Restructuration;;MEDIA;vazio;;RPAD(NVL(C_ENR.TOP_RESTRUCTURATION,' '),2,' ')
5;24;440;8;P1_21_2;P1 21.2;DATE;Date de Restructuration;;MEDIA;ok;20170131 / 20200508;(CASE WHEN NVL(C_ENR.TOP_RESTRUCTURATION,' ') = 'O' THEN RPAD(TO_CHAR(
5;25;448;1;P1_5_5;P1 5.5;ALPHA;Indicateur Arriéré de paiement;;MEDIA;ok;N;NVL(C_ENR.CD_ARR_PAIEMENT,'N')
5;26;449;1;P1_4_1;P1 4.1;ALPHA;Indicateur Impayé prudentiel;;MEDIA;ok;N / Y;RPAD(NVL(C_ENR.CD_IMP_PRUDENT,' '),1,' ')
5;27;450;1;P1_5_2;P1 5.2;ALPHA;Indicateur Engagement en défaut;P1 5.2;ALTA;ok;N / Y;RPAD(NVL(C_ENR.TOP_ENG_DOUTEUX,' '),1,' ')
5;28;451;8;P1_5_3;P1 5.3;DATE;Date de passage en engagement en défaut;P1 5.3;ALTA;ok;20240715 / 20241203;(CASE WHEN NVL(C_ENR.TOP_ENG_DOUTEUX,' ') = 'Y' THEN RPAD(TO_CHAR(C_EN
5;;459;1;P1_4_2;P1 4.2;NUM;Montant du solde de compte;;FILLER;vazio;;RPAD(' ',1)
5;;460;16;P1_4_2;P1 4.2;NUM;Montant du solde de compte;;FILLER;vazio;;RPAD(' ',16)
5;;476;2;P1_4_2;P1 4.2;NUM;Montant du solde de compte;P1 4.2;FILLER;vazio;;RPAD(' ',2)
5;;478;3;P1_4_3;P1 4.3;ALPHA;Devise du montant du solde de compte;P1 4.3;FILLER;ok;EUR;RPAD(' ',3)
5;29;481;19;P1_4_4;P1 4.4;NUM;Montant du découvert;P1 4.4;ALTA;vazio;;(CASE WHEN C_ENR.CD_TYPE_RISQUE = 'TRE201' AND nvl(C_ENR.MNT_SOLDE,0) 
5;30;500;3;P1_4_5;P1 4.5;ALPHA;Devise du montant du découvert;;MEDIA;vazio;;RPAD(NVL(C_ENR.CD_DEVISE_MNT_DECOUVERT, ' '),3,' ')
5;31;503;19;P1_4_9;P1 4.9;NUM;Montant du capital restant dû;P1 4.9;ALTA;ok;+000000000000000000 / +000000000000001500;pack_utilitaire.f_format_montant_bis2(nvl((C_ENR.MNT_CRD),0))
5;32;522;3;P1_4_13;P1 4.13;ALPHA;Devise du montant du capital restant dû;P1 4.13;ALTA;ok;EUR;NVL(C_ENR.CD_DEVISE_CRD,'EUR')
5;33;525;19;P1_4_14;P1 4.14;NUM;Montant des loyers;;MEDIA;ok;+000000000000000100 / +000000000000005814;pack_utilitaire.f_format_montant_bis3(C_ENR.MNT_LOYER)
5;34;544;3;P1_4_15;P1 4.15;ALPHA;Devise d'origine des loyers;;MEDIA;ok;EUR;RPAD(NVL(C_ENR.CD_DEVISE_CRD, ' '), 3,' ')
5;;547;1;P1_4_16;P1 4.16;NUM;Montant du nominal de l'engagement;;FILLER;vazio;;RPAD(' ',1)
5;;548;16;P1_4_16;P1 4.16;NUM;Montant du nominal de l'engagement;;FILLER;vazio;;RPAD(' ',16)
5;;564;2;P1_4_16;P1 4.16;NUM;Montant du nominal de l'engagement;;FILLER;vazio;;RPAD(' ',2)
5;;566;3;P1_4_17;P1 4.17;ALPHA;Devise du nominal de l'engagement;;FILLER;vazio;;RPAD(' ',3)
5;35;569;12;P1_4_18;P1 4.18;ALPHA;Zone libre (Ex PCCO du montant demandé);;MEDIA;ok;A5171100     / A5231100    ;RPAD(NVL(C_ENR.PCCO_MNT_CRD,' '),12,' ')
5;36;581;19;P1_4_6;P1 4.6;NUM;Montant des intérêts restant dus;;MEDIA;ok;+000000000000000000;(CASE WHEN C_ENR.CD_TYPE_RISQUE <> 'TRE201' THEN pack_utilitaire.f_for
5;37;600;3;P1_4_7;P1 4.7;ALPHA;Devise du montant des intérêts restant dus;P1 4.7;ALTA;ok;EUR;( CASE WHEN C_ENR.CD_TYPE_RISQUE <> 'TRE201' THEN NVL(C_ENR.CD_DEVISE_
5;38;603;12;P1_4_19;P1 4.19;ALPHA;Zone libre (Ex PCCO – des intérêts restant du;;MEDIA;ok;A5177100     / A5237100    ;RPAD(NVL(C_ENR.PCCO_INT_RD,' '),12,' ')
5;;615;1;P1_4_20;P1 4.20;NUM;Taux facial du prêt fixe;;FILLER;vazio;;RPAD(' ',1)
5;;616;4;P1_4_20;P1 4.20;NUM;Taux facial du prêt fixe;;FILLER;vazio;;RPAD(' ',4)
5;;620;5;P1_4_20;P1 4.20;NUM;Taux facial du prêt fixe;;FILLER;vazio;;RPAD(' ',5)
5;;625;1;P1_4_21;P1 4.21;NUM;Montant de la décote sur actif déprécié à l'a;;FILLER;incoerente;+;RPAD(' ',1)
5;;626;16;P1_4_21;P1 4.21;NUM;Montant de la décote sur actif déprécié à l'a;;FILLER;ok;0000000000000000 / 0000000000000001;RPAD(' ',16)
5;;642;2;P1_4_21;P1 4.21;NUM;Montant de la décote sur actif déprécié à l'a;;FILLER;ok;00 / 45;RPAD(' ',2)
5;;644;3;P1_4_22;P1 4.22;ALPHA;Devise du montant de la décote sur actif dépr;;FILLER;ok;EUR;RPAD(' ',3)
5;;647;2;P1_4_23;P1 4.23;ALPHA;Circuit de distribution;;FILLER;ok;CL;RPAD(' ',2)
5;;649;61;P1_5_6;P1 5.6;ALPHA;Indicateur 'Prêt Revolving Roll-over';;FILLER;vazio;;RPAD(' ',61)
5;;710;1;P1_3_46;P1 3.46;ALPHA;Usage du bien immobilier apporté en garantie;;FILLER;ok;0 / 2;RPAD(' ',1)
5;;711;1;P1_3_47;P1 3.47;ALPHA;Respect des conditions réglementaires;;FILLER;ok;Y;RPAD(' ',1)
5;;712;69;P1_3_40;P1 3.40;NUM;Valeur de marché du bien immobilier loué à la;;FILLER;incoerente;                                              1+000000000000000015EUR /                                               1+000000000000000091EUR;RPAD(' ',69)
5;39;781;3;P1_19_5;P1 19.5;ALPHA;Classification comptable de référence des act;;MEDIA;ok;CAM;RPAD(nvl(C_ENR.cla_comp_ref_act,' '),3)
5;;784;34;P1_3_56;P1 3.56;ALPHA;Zone libre (Ex PCCO – Valeur du titre en norm;;FILLER;vazio;;RPAD(' ', 34)
5;40;818;19;P1_3_52;P1 3.52;NUM;Montant du Mark-to-Market (MtM);;MEDIA;vazio;;pack_utilitaire.f_format_montant_bis2(nvl(C_ENR.MNT_MTM, 0))
5;41;837;3;P1_3_53;P1 3.53;ALPHA;Devise du montant du Mark-to-Market (MtM);;MEDIA;vazio;;RPAD(nvl(C_ENR.CD_DEV_MNT_MTM,'EUR'),3, ' ')
5;;840;66;P1_3_54;P1 3.54;NUM;Montant du coût amorti;;FILLER;vazio;;RPAD(' ', 66)
5;;906;1;P1_3_61;P1 3.61;ALPHA;Traitement prudentiel des titres et créances ;;FILLER;vazio;;RPAD(' ',1)
5;;907;62;P1_3_99;P1 3.99;ALPHA;Filler;;FILLER;vazio;;RPAD(' ', 62)
5;42;969;20;P1_2_99;P1 2.99;ALPHA;Code méthode IFRS9 - PD à l'origine;P1 2.99;ALTA;ok;LC_MIG_D+            / PME_MIG_C-          ;RPAD(NVL(C_ENR.CD_METH_IFRS9_PD_ORIG,' '), 20)
5;;989;321;P1_3_80;P1 3.80;NUM;Montant du Mark-to-Market (MtM) brut;;FILLER;vazio;;RPAD(' ',321)
5;;1310;33;P1_16_3;P1 16.3;ALPHA;Séniorité de la tranche dans le véhicule;;FILLER;vazio;;RPAD(' ',33)
5;;1343;1;P1_16_20;P1 16.20;ALPHA;Indicateur titrisation STS;;FILLER;vazio;;RPAD(' ',1)
5;;1344;1;P1_16_21;P1 16.21;ALPHA;Eligibilité au traitement différentiel;;FILLER;vazio;;RPAD(' ',1)
5;;1345;1;P1_16_22;P1 16.22;ALPHA;Position sénior en titrisation des PME;;FILLER;vazio;;RPAD(' ',1)
5;;1346;2;P1_16_23;P1 16.23;ALPHA;Motif titrisation ERBA;;FILLER;vazio;;RPAD(' ',2)
5;;1348;3;P1_16_99;P1 16.99;ALPHA;Filler;;FILLER;vazio;;RPAD(' ',3)
5;43;1351;1;P1_4_31;P1 4.31;ALPHA;Indicateur Produit à sous-jacent;P1 4.31;ALTA;ok;N;RPAD(NVL(C_ENR.IND_PROD_SS_JACENT,' '), 1,' ')
5;;1352;38;P1_4_32;P1 4.32;ALPHA;Indicateur de granularité;;FILLER;vazio;;RPAD(' ',38)
5;;1390;1;P1_4_49;P1 4.49;ALPHA;Indicateur d'engagement de valeur minimale su;;FILLER;vazio;;RPAD(' ',1)
5;;1391;4;P1_4_99;P1 4.99;ALPHA;Filler;;FILLER;vazio;;RPAD(' ',4)
5;;1395;24;P1_4_45;P1 4.45;ALPHA;NATure d'Opération des intérêts dus / coupons;;FILLER;vazio;;RPAD(' ',24)
5;44;1419;2;P1_3_20;P1 3.20;NUM;Maturité résiduelle;;MEDIA;ok;00 / 01;LPAD(ABS(TRUNC(NVL(C_ENR.MATURITE_EFF,0))),2,'0')
5;45;1421;4;P1_3_20;P1 3.20;NUM;Maturité résiduelle;;MEDIA;ok;0000 / 0027;LPAD(ABS(MOD(NVL(C_ENR.MATURITE_EFF,0) *10000,10000)),4,'0')
5;46;1425;1;P1_4_8;P1 4.8;ALPHA;Indicateur bilan hors bilan;;MEDIA;ok;B;RPAD(NVL(C_ENR.TOP_ENG,' '),1,' ')
5;;1426;3;P1_12_16;P1 12.16;ALPHA;Code séniorité;;FILLER;vazio;;RPAD(' ', 3)
5;;1429;2;P1_3_75;P1 3.75;ALPHA;Instrument financier;;FILLER;vazio;;RPAD(' ', 2)
5;47;1431;6;P1_4_42;P1 4.42;ALPHA;Type de produit bancaire;;MEDIA;ok;CRED03 / CRED10;RPAD(NVL(C_ENR.CD_TYPE_PROD_BANCAIRE,' '),6,' ')
5;48;1437;8;P1_3_3;P1 3.3;DATE;Date de valeur de prise d'effet du contrat;;MEDIA;ok;20250630;RPAD(nvl(TO_CHAR(C_ENR.DT_ARRETE, 'YYYYMMDD'),' '),8)
5;;1445;7;P1_4_43;P1 4.43;ALPHA;Segment de notation du groupe de risque;;FILLER;vazio;;RPAD(' ', 7)
5;49;1452;8;P1_4_47;P1 4.47;DATE;Date de mise à disposition des fonds;;MEDIA;ok;20081203 / 20120130;RPAD(NVL(TO_CHAR(C_ENR.DT_DISPO_FONDS,'YYYYMMDD'), ' '),8,' ')
5;;1460;1;P1_5_99;P1 5.99;ALPHA;Filler;;FILLER;vazio;;RPAD(' ', 1)
5;;1461;104;P1_3_62;P1 3.62;ALPHA;Identifiant local du tiers Garant des titres ;;FILLER;vazio;;RPAD(' ', 104)
5;50;1565;10;P1_4_30;P1 4.30;NUM;Expected Loss Best Estimate (en %);;MEDIA;vazio;;pack_utilitaire.f_format_taux(C_ENR.TX_ELBE)
5;;1575;20;P1_7_99;P1 7.99;ALPHA;Filler;;FILLER;vazio;;RPAD(' ', 20)
5;51;1595;1;P1_4_29;P1 4.29;ALPHA;Indicateur créance titrisée;;MEDIA;ok;N;RPAD(NVL(C_ENR.IND_CREANCE_TITRI,' '),1,' ')
5;;1596;3;P1_4_40;P1 4.40;ALPHA;Identifiant du Fonds Commun de Titrisation (S;;FILLER;vazio;;RPAD(' ',3)
5;;1599;1;P1_4_41;P1 4.41;ALPHA;Mode de Titrisation;;FILLER;vazio;;RPAD(' ',1)
5;;1600;1;P1_4_48;P1 4.48;ALPHA;Indicateur créance titrisée SRT;;FILLER;vazio;;RPAD(' ',1)
5;;1601;45;P1_4_98;P1 4.98;ALPHA;Zone réservée TRUE SALE;;FILLER;vazio;;RPAD(' ',45)
5;;1646;10;P1_8_99;P1 8.99;ALPHA;Filler;;FILLER;vazio;;RPAD(' ',10)
5;;1656;501;P1_4_38;P1 4.38;ALPHA;Indicateur autonomie patrimoniale de l'actif ;;FILLER;vazio;;RPAD(' ',501)
5;52;2157;1;P1_21_3;P1 21.3;ALPHA;Evénement de crédit;;MEDIA;ok;1 / 2;RPAD(nvl(C_ENR.EVENMT_CRDT, ' '), 1)
5;53;2158;1;P1_21_4;P1 21.4;ALPHA;Nature Contextuelle au moment de l'évènement ;;MEDIA;ok;1 / 5;RPAD(nvl(C_ENR.NAT_CONT_EVENMT_CRDT, ' '), 1)
5;54;2159;1;P1_21_5;P1 21.5;ALPHA;Statut du crédit au sens de la Forbearance;;MEDIA;ok;4;RPAD(nvl(C_ENR.STA_CRDT, ' '), 1)
5;55;2160;2;P1_21_6;P1 21.6;ALPHA;Indicateur créance performante;;MEDIA;ok;NP / PE;RPAD(NVL(C_ENR.IND_CRE_PERF,' '),2)
5;56;2162;8;P1_21_7;P1 21.7;DATE;Date de première action de forbearance;;MEDIA;vazio;;RPAD (NVL(TO_CHAR(C_ENR.DATE_PREM_ACT_FORB, 'YYYYMMDD'), ' '), 8)
5;57;2170;8;P1_21_8;P1 21.8;DATE;Date de dernière restructuration commerciale;;MEDIA;ok;20170131 / 20200508;RPAD(NVL(TO_CHAR(C_ENR.DATE_DER_REST_COMM, 'YYYYMMDD'), ' '), 8)
5;58;2178;8;P1_21_9;P1 21.9;DATE;Date de la dernière restructuration pour risq;;MEDIA;ok;20240831;RPAD(NVL(TO_CHAR(C_ENR.DATE_DER_REST_RSQ, 'YYYYMMDD'), ' '), 8)
5;59;2186;8;P1_21_10;P1 21.10;DATE;Date d'entrée de la créance en période d'obse;;MEDIA;vazio;;CASE WHEN C_ENR.STA_CRDT NOT IN ('1') THEN RPAD(' ',8) ELSE RPAD(NVL(T
5;60;2194;8;P1_21_11;P1 21.11;DATE;Date de sortie de la créance de la période d';;MEDIA;vazio;;CASE WHEN C_ENR.STA_CRDT NOT IN ('1') THEN RPAD(' ',8) ELSE RPAD(NVL(T
5;61;2202;8;P1_21_12;P1 21.12;DATE;Date d'entrée de la créance en période probat;;MEDIA;ok;20240831;CASE WHEN C_ENR.STA_CRDT NOT IN ('2') THEN RPAD(' ',8) ELSE RPAD(NVL(T
5;62;2210;8;P1_21_13;P1 21.13;DATE;Date de sortie de la créance de la période pr;;MEDIA;ok;20260831;CASE WHEN C_ENR.STA_CRDT NOT IN ('2') THEN RPAD(' ',8) ELSE RPAD(NVL(T
5;63;2218;8;P1_21_14;P1 21.14;DATE;Date théorique de fin de situation forborne;;MEDIA;vazio;;CASE WHEN C_ENR.STA_CRDT NOT IN ('1','2') THEN RPAD(' ',8) ELSE RPAD(N
5;64;2226;8;P1_21_15;P1 21.15;DATE;Date de sortie effective de situation forborn;;MEDIA;ok;20250228;CASE WHEN C_ENR.STA_CRDT NOT IN ('1','2') THEN RPAD(' ',8) ELSE RPAD(N
5;65;2234;8;P1_21_16;P1 21.16;DATE;Date de début de l'état de performance de la ;;MEDIA;ok;20081203 / 20120130;RPAD(NVL(TO_CHAR(C_ENR.DT_PL_NPL,'YYYYMMDD'), ' '),8,' ')
5;66;2242;2;P1_21_17;P1 21.17;ALPHA;Zone libre (ex Motif de l'état de performance;;MEDIA;vazio;;RPAD(NVL(C_ENR.CD_MOTIF_PL_NPL, ' '), 2, ' ')
5;;2244;2;P1_21_18;P1 21.18;NUM;Nombre de restructuration pour risque;;FILLER;vazio;;RPAD(' ', 2)
5;;2246;2;P1_21_19;P1 21.19;ALPHA;Méthode de restructuration;;FILLER;vazio;;RPAD(' ', 2)
5;;2248;2;P1_21_99;P1 21.99;ALPHA;Filler;;FILLER;vazio;;RPAD(' ', 2)
5;67;2250;3;P1_22_56;P1 22.56;ALPHA;Indicateur produit échéancé;;MEDIA;ok;ECH;RPAD(NVL(C_ENR.IND_PROD_ECH,' '),3)
5;68;2253;1;P1_22_57;P1 22.57;ALPHA;Indicateur objet métier palier fourni;;MEDIA;ok;N;RPAD(NVL(C_ENR.IND_OBJ_MET_PAL,' '),1)
5;69;2254;40;P1_22_1;P1 22.1;ALPHA;Référence unique du contrat;;MEDIA;ok;200622VM0                                / 202878FN0                               ;RPAD(NVL(C_ENR.REF_UNIQ_CONT, ' '),40,' ')
5;70;2294;40;P1_22_51;P1 22.51;ALPHA;Référence Unique de l'élément du contrat;;MEDIA;ok;200622VM0                                / 202878FN0                               ;RPAD(NVL(C_ENR.REF_UNIQ_ELEM_CONT,' '),40)
5;;2334;45;P1_22_2;P1 22.2;ALPHA;Indicateur niveau de risque;;FILLER;vazio;;RPAD(' ',45)
5;71;2379;2;P1_22_5;P1 22.5;ALPHA;Note finale retenue à l'origine;;MEDIA;ok;A  / A+;RPAD('ND',2)
5;72;2381;10;P1_22_52;P1 22.52;ALPHA;Note externe à l'origine;;MEDIA;vazio;;RPAD(NVL(C_ENR.NOTE_EXT_ORI,' '),10)
5;73;2391;2;P1_22_6;P1 22.6;ALPHA;Organisme de notation à l'origine;;MEDIA;ok;I ;RPAD(nvl(C_ENR.ORGA_NOTATION_ORIG,' '),2,' ')
5;74;2393;2;P1_22_53;P1 22.53;ALPHA;Segment de notation à l'origine;;MEDIA;ok;02 / 03;RPAD(NVL(C_ENR.SEG_NOT_ORI,' '),2)
5;75;2395;46;P1_22_54;P1 22.54;ALPHA;Grille Modèle de notation à l'origine;;MEDIA;ok;044102011071320130114FR                        / 044102011071320150930FR                       ;CASE WHEN C_ENR.GRI_MOD_NOT_ORI IS NULL THEN RPAD(' ',46) ELSE RPAD(nv
5;76;2441;3;P1_22_55;P1 22.55;ALPHA;Méthodologie de notation à l'origine;;MEDIA;ok;999 / C1 ;RPAD(upper(NVL(C_ENR.METH_NOT_ORI,' ')),3)
5;77;2444;2;P1_22_7;P1 22.7;ALPHA;Objet du financement;;MEDIA;ok;04 / 97;RPAD('97',2)
5;78;2446;19;P1_22_8;P1 22.8;NUM;Montant du contrat à l'origine;P1 22.8;ALTA;ok;+000000000000000000 / +000000000000040419;pack_utilitaire.F_FORMAT_MONTANT_BIS2(C_ENR.MNT_CONTRAT_ORIGINE)
5;79;2465;3;P1_22_9;P1 22.9;ALPHA;Devise du montant du contrat à l'origine;P1 22.9;ALTA;ok;EUR;RPAD(nvl(C_ENR.DEV_MNT_CONTRAT_ORIGINE, 'EUR'), 3)
5;80;2468;1;P1_22_12;P1 22.12;ALPHA;Indicateur échéancier fourni;;MEDIA;ok;N;RPAD(NVL(C_ENR.IND_ECH_FOUR,' '),1)
5;81;2469;10;P1_22_13;P1 22.13;NUM;Taux d'intérêt effectif (TIE) à l'origine;;MEDIA;ok;+000000000 / +000028000;pack_utilitaire.F_FORMAT_TAUX(C_ENR.TAUX_INT_EFF_ORI)
5;82;2479;1;P1_22_14;P1 22.14;ALPHA;Type de taux;;MEDIA;ok;F / V;RPAD(NVL(C_ENR.TYPE_TAUX,' '),1)
5;83;2480;12;P1_22_15;P1 22.15;ALPHA;Indice de référence;;MEDIA;ok;EUEI3M      ;RPAD(NVL(C_ENR.IND_REF,' '),12)
5;84;2492;1;P1_22_16;P1 22.16;ALPHA;Type d'amortissement du capital;;MEDIA;ok;L;RPAD(NVL(C_ENR.TYPE_AMOR_CAP,' '),1)
5;85;2493;1;P1_22_17;P1 22.17;ALPHA;Fréquence d'amortissement du capital;;MEDIA;ok;M;RPAD(NVL(C_ENR.PRD_AMOR_CAP,' '),1)
5;86;2494;1;P1_22_18;P1 22.18;ALPHA;Fréquence de paiement des intérêts;;MEDIA;ok;M;RPAD(NVL(C_ENR.PRD_PMT_INT,' '),1)
5;87;2495;10;P1_22_19;P1 22.19;NUM;Taux client à l'octroi;;MEDIA;ok;+000000000 / +000028000;pack_utilitaire.F_FORMAT_TAUX(C_ENR.TAUX_CLT_OCT)
5;88;2505;1;P1_22_20;P1 22.20;ALPHA;Modalité de remboursement de la créance;;MEDIA;ok;1;RPAD(NVL(C_ENR.MOD_REMB_CRE,' '),1)
5;89;2506;8;P1_22_21;P1 22.21;DATE;Date de première échéance;;MEDIA;ok;20081203 / 20120130;RPAD(NVL(TO_CHAR(C_ENR.DATE_PREM_ECH, 'YYYYMMDD'), ' '), 8)
5;90;2514;8;P1_22_22;P1 22.22;DATE;Date de fin du différé d'amortissement;;MEDIA;vazio;;RPAD(NVL(TO_CHAR(C_ENR.DATE_FIN_DIFF_AMOR, 'YYYYMMDD'), ' '), 8)
5;91;2522;10;P1_22_23;P1 22.23;NUM;Taux plafond;;MEDIA;ok;+000000000;pack_utilitaire.F_FORMAT_TAUX(C_ENR.TAUX_PLAFOND)
5;92;2532;10;P1_22_24;P1 22.24;NUM;Taux plancher;;MEDIA;ok;+000000000;pack_utilitaire.F_FORMAT_TAUX(C_ENR.TAUX_PLANCHER)
5;93;2542;1;P1_22_25;P1 22.25;ALPHA;Fréquence de révision du taux;;MEDIA;ok;M;RPAD(NVL(C_ENR.PRD_REV_TAUX_UNIT_TMP,' '),1)
5;94;2543;3;P1_22_26;P1 22.26;NUM;Périodicité de révision du taux en nombre;;MEDIA;ok;000 / 001;LPAD(nvl((C_ENR.PRD_REV_TAUX_NBR),0),3,0)
5;95;2546;10;P1_22_27;P1 22.27;NUM;Taux client de la période en cours;;MEDIA;ok;+000000000 / +000028000;pack_utilitaire.F_FORMAT_TAUX(C_ENR.TAUX_CLT_PRD_EN_CRS)
5;96;2556;10;P1_22_28;P1 22.28;NUM;Taux de marge additive;;MEDIA;ok;+000000000 / +000105000;pack_utilitaire.F_FORMAT_TAUX(C_ENR.TAUX_MRG_ADD)
5;97;2566;10;P1_22_29;P1 22.29;NUM;Taux de marge multiplicative;;MEDIA;ok;+000000000;pack_utilitaire.F_FORMAT_TAUX(C_ENR.TAUX_MRG_MULT)
5;98;2576;7;P1_22_30;P1 22.30;ALPHA;Base de calcul des intérêts;;MEDIA;ok;EXA-360 / EXB-EXB;RPAD(NVL(C_ENR.BASE_CAL_INT,' '),7)
5;99;2583;8;P1_22_31;P1 22.31;DATE;Date du premier déblocage de fonds;;MEDIA;ok;20081203 / 20120130;RPAD(NVL(TO_CHAR(C_ENR.DT_PREM_DBLQ_FONDS, 'YYYYMMDD'), ' '), 8)
5;100;2591;19;P1_22_32;P1 22.32;NUM;Montant du premier déblocage de fonds;;MEDIA;ok;+000000000000041631 / +000000000000080816;case when C_ENR.MNT_PREM_DBLQ_FONDS is null then RPAD(' ',19) else pac
5;101;2610;3;P1_22_33;P1 22.33;ALPHA;Devise du montant du premier déblocage de fon;;MEDIA;ok;EUR;RPAD(nvl(C_ENR.DEVISE_PREM_DBLQ_FONDS,'EUR'),3)
